Title,Role,Score,Year,Free
疯狂猎艳,演员为空,7.0,2016,免费
致青春期的我们,演员为空,6.6,2016,免费
最二情书,主演:吕行石靖怡,7.5,2016,免费
暴力降头之校花,主演:梁鑫,7.0,2016,免费
无间侦探,演员为空,7.4,2016,免费
混社会2风云再起,主演:文庆,6.6,2016,免费
江湖耍猴人,主演:李宝安,7.4,2016,免费
荒郊野外,主演:杨易之张璐瑶,7.2,2016,免费
醉了青春之男人帮,主演:石晶晖,7.5,2016,免费
僵尸鬼王,主演:方言杨峻茗,5.9,2016,免费
媚影女特工2暗夜舞者,主演:靳美玲于洋,6.3,2016,免费
阴阳屯之与鬼同房,主演:曹大福徐小大,6.7,2016,免费
房间,主演:刘振安,6.6,2016,免费
绝色追击,主演:白洁,6.6,2016,免费
殓师,主演:叶山豪马昕墨,6.1,2016,免费
重返灵界,主演:孙熙,7.1,2016,免费
秘密商店,主演:恺熙张子轩,6.3,2016,免费
殓师,主演:叶山豪马昕墨,6.1,2016,免费
秘密商店,主演:恺熙张子轩,6.3,2016,免费
江湖翘,主演:罗维纶杨正龙,7.3,2016,免费
重返灵界,主演:孙熙,7.1,2016,免费
笔仙之生死劫,主演:储毅王震森王梦雪,6.6,2016,免费
同居特工,主演:徐杰,7.1,2016,免费
外八门之雪域魔窟,主演:宋翊菲赵飞,7.1,2016,免费
双灵,主演:史恩旗刘凌薇,6.8,2016,免费
小男人也风流,主演:李宗翰,6.2,2016,免费
幽灵客栈,主演:漆子美刘凯,6.8,2016,免费
堕落神探,主演:江若琳雷鹏宇,7.1,2016,免费
变态回忆录,主演:郭子溪罗立群,6.4,2016,免费
灵界室友,主演:胡旭晨赵永奇,7.2,2016,免费
外星萝莉,主演:刘宸希张炜迅,7.2,2016,免费
十二星座男,主演:王晓冬张扬,7.8,2016,免费
代理情人,主演:王薇启杰,7.8,2016,免费
首尔情人,主演:沈泫京彭博,6.5,2016,免费
山炮战土豪,主演:孙海洋李东明,6.8,2016,免费
儿童总裁,主演:王一鸣孙雪宁何索,7.3,2016,免费
天亮之后,主演:夏仪斌周依诺,6.3,2016,免费
中国兵王,主演:胥明文,6.5,2016,免费
死神工作室,主演:赵依娜张天赫,6.8,2016,免费
占星惊魂,主演:薛小冉宋飞,6.7,2016,免费
泰嗨啦,主演:梁子王浩丞,7.5,2016,免费
死神的爱,主演:王燕阳吴丹,7.3,2016,免费
囧爱,主演:洪亚楠,6.5,2016,免费
诱灵女校,主演:储毅刘小乔,6.7,2016,免费
不二青春之20几岁的姑娘,主演:陈碧云刘币,6.4,2016,免费
时空转校生,主演:梁佳伟博尔吉特,7.4,2016,免费
大圣流浪记,主演:徐海燕,6.9,2016,免费
剩女脱单记,主演:汤晶晶魏兆雄,7.0,2016,免费
横囧青春,主演:侯珊珊李冠志,7.4,2016,免费
会飞的井盖,主演:彭波关思慧王政,7.5,2016,免费
夺命稻草人,主演:熊娅尔玛依娜,6.8,2016,免费
再见那年,主演:许建,6.9,2016,免费
八戒归来,主演:李红陶,6.9,2016,免费
鉴鬼实录I驱魔龙族,主演:彭德松蒋振宇,6.7,2016,免费
十夜谈之异悚,主演:张天其刘羽琦,6.4,2016,免费
古曼童之人偶,主演:周圣博曹荣赵谭,7.0,2016,免费
欠债还钱,主演:黄伟李勇楠柯衍昱,7.2,2016,免费
深囧,主演:何佳骏,5.9,2016,免费
四大美人之貂蝉大战丧尸,主演:王梦泽,6.9,2016,免费
谎言2016,主演:王卫国廖望汪碧清,7.3,2016,免费
阴阳手眼,主演:李达张振江,7.0,2016,免费
渣能天团之巨能足球,主演:滕海滨邢傲伟,7.0,2016,免费
超能食神美少女,主演:孙仲加许媛媛徐熙阳,7.4,2016,免费
霸道总裁风流秘书,主演:萧赫孙梦纯,7.2,2016,免费
无人生还之别墅迷情,主演:袁宗轩张嘉艺,6.3,2016,免费
灵异赌圣,主演:小伍卢其战,6.1,2016,免费
三贱客逗士,主演:任德勇晁金晟张萌萌,6.6,2016,免费
仙医神厨,主演:王厦李国麟,7.4,2016,免费
恶魔校花,主演:邹杨姜震昊,6.7,2016,免费
惊急注射,主演:刘娇娇洪浩赵明亮,5.5,2016,免费
疯狂的箱子,主演:蒋德亮盛君,7.5,2016,免费
学妹惊声之色色发抖,主演:张蓝艺王笑天梁平,6.8,2016,免费
魔鬼契约2016,主演:张霜剑张曦丹马凯莉,6.7,2016,免费
拾仙传之断魂茶,主演:刘亭作姬他,7.3,2016,免费
江湖人仕,主演:李洪潇,7.0,2016,免费
猎魔女战士,主演:娄彦艳胡凯莉,6.5,2016,免费
绑架2,主演:赵依娜刘裕龙,7.4,2016,免费
坚强的小孩,演员为空,7.4,2016,免费
恋爱禁区,主演:陈乔希,6.9,2016,免费
超能特务,主演:祁汉蒋依杉孙海洋,7.0,2016,免费
午夜红裙,主演:王灿,6.5,2016,免费
话西游之大圣情史,主演:李易函王顺双,6.0,2016,免费
耍宝太君,演员为空,6.3,2016,免费
变形者之幽灵杀手,主演:吴谨西,6.9,2016,免费
阿凯之最后一战,主演:兰凯张欢,6.9,2016,免费
鬼扯蛋,主演:苏德伦郑晓磊,6.6,2016,免费
科学杀人狂,主演:汪洋,6.7,2016,免费
渡灵人,主演:王磊郑礼宇,5.9,2016,免费
飞鸿囧传,主演:李婷,6.3,2016,免费
截拳道魂,主演:何佳伟,6.0,2016,免费
夺命锤,主演:徐栎坤刘建伟李宓儿,7.1,2016,免费
兄弟为你,主演:何流李阳艾霏儿,7.3,2016,免费
诡异大湘西之落花劫,主演:李峰方雅萱,6.7,2016,免费
吸髓女人,主演:张志祥,6.5,2016,免费
梦魇惊魂,主演:付宏王子伊,6.5,2016,免费
哪能放过你,主演:于谷鸣张丹研,6.7,2016,免费
戏凤威龙2,主演:孟瑞,7.0,2016,免费
精灵校花,主演:张羽小九李仟拉,7.3,2016,免费
命运讯号,主演:何雁青唐玲蔡燕玲,7.0,2016,免费
情迷霸道总裁,主演:程子涵,6.7,2016,免费
玩的就是心跳,主演:汤镇业邱昊奇,6.7,2016,免费
欢喜神郎,主演:吴文尹恒,6.1,2016,免费
美女死神,主演:于谷鸣冯朔徐超,6.7,2016,免费
传奇之百人斩少女,主演:陈庆榆柳智玉,5.9,2016,免费
找个欧巴是爸爸,主演:韩雪冬白瑶,6.9,2016,免费
仙人道之仙药,主演:刘博文闫佳颖殷晗,7.0,2016,免费
手机囧,主演:刘爱国麦嘉欣张鹏,6.5,2016,免费
幻梦恋人,主演:玲珑葛智,6.0,2016,免费
僵尸来了2尸魔重生,主演:汤厉昊海萍,6.6,2016,免费
寻龙密码之真假龙穴,主演:冯浩磊苗栋,5.8,2016,免费
变形活宝,主演:李锐,6.1,2016,免费
四圣兽之幽魂还愿师,主演:袁福福,7.7,2016,免费
唐山风云,主演:樊扬扬王思亮,7.2,2016,免费
我的秘密,主演:苏星乔张恩珂宋傲雪,6.2,2016,免费
滴滴表白,主演:程宇健邹林秀,7.6,2016,免费
我遇见了我,主演:潘小样张瑞,6.5,2016,免费
钱囧2016,主演:张蓝兮李波,6.8,2016,免费
寂寞在作怪,主演:亢寒段亚兰,6.3,2016,免费
买龙拍凶,主演:肖皓天刘诺瑶张凯元,6.8,2016,免费
不死之身,主演:吴启华吕颂贤,5.6,2016,免费
鬼遮眼2016,演员为空,6.9,2016,免费
我们的青春何去何从,主演:莫鑫茹谭博文,6.5,2016,免费
爱情进化史,主演:陈茂林,6.6,2016,免费
千姬变2帝女幽魂,主演:钟一宪,6.6,2016,免费
囧能之雷霆警花,主演:王李丹妮,6.0,2016,免费
COSPLAY侠·缘起,主演:吴昊阳杨昕诺李珈西,7.5,2016,免费
横囧之银行大劫案,主演:时男,5.8,2016,免费
血色旅馆,主演:林丹丹,6.2,2016,免费
极乐快车,主演:任炜,7.0,2016,免费
艾米粒日记,主演:刘晓萌,7.6,2016,免费
至尊宝归来Ⅰ,主演:晓龙孔小铭,7.0,2016,免费
罪欲-黑道风情,主演:辛柔,7.1,2016,免费
寻之亲爱的小孩,演员为空,7.5,2016,免费
脱轨,主演:阮晓伟王辉贤,6.7,2016,免费
死亡游戏2016,主演:海洋,6.1,2016,免费
消失的星期五,主演:于磊,6.1,2016,免费
界限,主演:高旭,7.1,2016,免费
冷笑话之王,主演:芦伟夏仪斌廖天伟,6.1,2016,免费
最佳合伙人,主演:刘令飞温心,7.2,2016,免费
墨子籍之潜龙秘宝,主演:黄垲翔,6.6,2016,免费
网红调教师,主演:苗贺程张倩,7.2,2016,免费
我的男友是条狗,主演:宋锐贤,6.4,2016,免费
末路球徒,主演:郭珂,6.5,2016,免费
木乃伊占领大东北,演员为空,6.1,2016,免费
上身,主演:田牧童刘述郭星显,7.2,2016,免费
惊天魔兽,主演:孟十朵李娜,5.8,2016,免费
魅影惊魂,主演:汤晓菲方帅,7.3,2016,免费
赏金猎魔,主演:万宇翔沈诗雨,6.9,2016,免费
捉奸记,主演:高亚麟吕乐,6.9,2016,免费
换种方式,主演:孙木子易李昱晓,6.5,2016,免费
看着你,主演:梁雪芹,6.9,2016,免费
读心侠,主演:于谷鸣海洋,6.8,2016,免费
拯救汪星人大作战,主演:白利卫杨博潇,7.8,2016,免费
伟哥相亲记,主演:夏仪斌简佳琳,6.5,2016,免费
青春日记之柠檬之恋,主演:张翔李牵,6.6,2016,免费
入睡之后,主演:王侃徐欣,4.9,2016,免费
憨宝四兄弟,主演:刘士周滕龙万阳,5.8,2016,免费
欲望画室,主演:宋涵宇金津,7.2,2016,免费
成人童话,主演:王佳宇孙悦菡,6.6,2016,免费
白蛇之轮回劫,主演:阳蕾周子龙,6.2,2016,免费
圣伤,主演:蒋德亮康瑞林,6.1,2016,免费
咸猪手爱德华,主演:崔航柯哲娴,7.2,2016,免费
夕灵传说,演员为空,7.0,2016,免费
西游番外篇笨妖怪,主演:杨丰宇钱怡张建海,7.2,2016,免费
天下无坑,主演:王志峰,7.2,2016,免费
童谣,演员为空,6.9,2016,免费
萌道猎妖记,演员为空,6.8,2016,免费
道士上山,主演:张逊,6.9,2016,免费
终极游戏2016,演员为空,6.9,2016,免费
屌丝道长之佛珠奇缘,主演:湿弟陈奇（演员）,5.8,2016,免费
灵魂深处之心迷攻,主演:郑珊珊宋柏霖张柏杨,6.4,2016,免费
神鸡侠,演员为空,6.7,2016,免费
三天四夜生死劫,主演:陈俊亨,6.6,2016,免费
归心四贱,主演:大兵白波,7.2,2016,免费
超级兵王混农村2古墓传说,主演:杜晓帆,6.8,2016,免费
攻爱砖家2王者归来,主演:蓝飞洋胡世闻,7.4,2016,免费
国民老公,主演:宿丹刘青王义钦,7.1,2016,免费
我的男友不是人,主演:于喆毕慧,7.1,2016,免费
天津恐怖事件,主演:宋西昭八两金陈珂,6.9,2016,免费
极恶江湖-我混黑社会的日子,主演:王灿刘田甜,6.0,2016,免费
一坏到底,主演:何有理王嘉成,6.4,2016,免费
功夫小妹嫁人记,主演:王艺嘉陈烨,7.4,2016,免费
鬼压床,主演:朱美璇,5.9,2016,免费
回来我的爱,演员为空,6.4,2016,免费
心花怒放之啼笑因缘,主演:孙阳魏巍,6.3,2016,免费
兔女狼之窃爱迷情,主演:金士城,7.1,2016,免费
太极拳,主演:张晖陈传花温东海,6.5,2016,免费
工厂怪物,主演:吴晴,7.1,2016,免费
婴灵,主演:彭禺厶崔航,7.3,2016,免费
战将之兄弟,主演:黄益龙赵长凯,6.8,2016,免费
敲错门之寄生蝙蝠,主演:吴昊泽俞佳,7.0,2016,免费
我喜欢你之金牌星助理,演员为空,7.4,2016,免费
猎魂游戏,主演:凃凌张暘,6.7,2016,免费
谁是国民老公,主演:韩帅,7.1,2016,免费
斗女,主演:杜乔姚雨鑫,7.6,2016,免费
不良女主播,主演:叶良辰郑馨在,7.1,2016,免费
我的黑道妹妹,主演:郭柯彤梁俊一,7.2,2016,免费
天命仙缘,主演:赵心怡,6.2,2016,免费
断头台,主演:刘磊,7.3,2016,免费
绝命灵石之死磕到底,主演:郑鑫,6.5,2016,免费
山庄惊魂,主演:谢亚梅杨雅荔黄立业,6.4,2016,免费
双截龙,演员为空,7.1,2016,免费
回家2016,主演:刘长纯方晓丽李建新,7.4,2016,免费
疯狂大宝剑,演员为空,7.4,2016,免费
鏖战之废城孤尸,主演:轲然程旭辉陈奕名,6.8,2016,免费
假戏真做,主演:崔光辉康丽莎,6.3,2016,免费
此爱绵绵,主演:陶海江雪高天,6.0,2016,免费
男奴时代2,主演:萧赫彭德松,6.9,2016,免费
得不到，但依然爱你,主演:玛丽亚郑晓甫,6.6,2016,免费
逗比，我来了,主演:于利赵本六,7.4,2016,免费
绝境逃亡,主演:满闯闯,6.2,2016,免费
爱情试用期2,主演:米白,7.2,2016,免费
拿下白富美,主演:高杨欧倩如,7.0,2016,免费
半条命3：特种兵之战,主演:楚镇李悠悠,7.0,2016,免费
青春禁忌游戏之灵魂交换,主演:彭禺厶张冰倩,7.4,2016,免费
哭泣的房间,主演:柯伊玟张译文,6.6,2016,免费
我是齐天大圣,主演:白那日苏张萌萌,6.1,2016,免费
人在边缘,主演:严羽鑫秦海,7.8,2016,免费
恐怖空间,主演:游千惠马卉,6.5,2016,免费
导演我们不约,主演:魏峰肖霄,6.9,2016,免费
地下黑拳,主演:陈杨子张蓝兮,6.5,2016,免费
梦想都去哪了,主演:戴文斌严宇馨,6.2,2016,免费
华严小镇诡踪,主演:罗鸣郭岩,6.1,2016,免费
华严小镇藏踪,主演:罗鸣王者心,6.5,2016,免费
1983枫雨之夜,主演:于卿高澎,6.2,2016,免费
藏尸恋,主演:张德明武文佳,6.4,2016,免费
老妖天使,主演:陈麒雅屈浩明,7.1,2016,免费
三日危情2016,主演:周浩东高圣函,6.1,2016,免费
非常通缉,主演:范雨林吴志刚,7.0,2016,免费
小伙时代之忆当年,主演:孙一然,7.6,2016,免费
泳不瞑目,主演:吴小莉储毅,6.1,2016,免费
兵马俑侠,主演:仓井麻衣时磊,6.5,2016,免费
魔力手机,主演:毕通,6.5,2016,免费
我要做明星,主演:李中阳范楚儿,7.0,2016,免费
爱开始的地方,主演:姜雯张津赫,6.8,2016,免费
深夜书店2,主演:彭禺厶游乐儿,7.2,2016,免费
欺诈师,主演:笑赫冯凯,7.0,2016,免费
杀死老炮儿,主演:刘洋,6.9,2016,免费
丧尸肖恩,主演:傅筱甘昀宸,5.8,2016,免费
超级神仙石,主演:辛威廉周星毅,6.9,2016,免费
妖人之古墓重生,主演:程俊洛,6.4,2016,免费
临沂车神 屌丝求爱记,主演:夏浩南刘蓓玲,6.6,2016,免费
来贼不善,主演:亦瑶吴欣朋,6.9,2016,免费
新僵尸道长,主演:风妖石宇霆,6.1,2016,免费
家长理不短,主演:霍俊萍,6.2,2016,免费
狗的报恩,主演:雷洋张瑞,6.5,2016,免费
鬼谷传人之天煞孤星,主演:郑浩南贾博雅,6.4,2016,免费
龙门劫案,主演:杨皓宇刘冠麟,7.0,2016,免费
超能赌霸,主演:张玲周末,7.0,2016,免费
人质2016,主演:张维伊林晓凡,7.7,2016,免费
网游之梦回诸仙,主演:檀健次魏鹏,7.3,2016,免费
最强战兵,主演:袁福福李佳靓,6.4,2016,免费
干掉小明,主演:崔尔康杨玥,6.7,2016,免费
古城绝恋,主演:李悠悠陈伟,7.0,2016,免费
古宅迷情,主演:王秀琴楚健,7.3,2016,免费
惊梦先觉,主演:李炎童芯,6.1,2016,免费
道姑出山之人鬼情未了,主演:贾顺治蓝颖,6.7,2016,免费
再见少女时代,主演:李苗英孔奇力,6.9,2016,免费
最佳导演之男神也疯狂,主演:尹键金雨淳,6.4,2016,免费
欲望电梯2孟婆遗梦,主演:段冉苏德伦,6.6,2016,免费
神秘人鱼,主演:刘小乔,6.7,2016,免费
直男正传,主演:贾征宇,7.4,2016,免费
尸地伏魔,主演:钟云鹏,6.6,2016,免费
东北丈母娘大战油耗子,主演:吕大雁路小波,7.0,2016,免费
情事日记之窥心者,主演:李鹤祝向阳,7.1,2016,免费
绝命记忆,主演:康俊龙张馨之,6.2,2016,免费
梦之春,主演:王保彦李秋晨,6.5,2016,免费
一拍成名,主演:李强马琦,7.4,2016,免费
剩女时代,主演:方言,7.3,2016,免费
异能未来人,主演:唐妤萌,6.9,2016,免费
笔仙大战贞子,主演:雷鸣,7.3,2016,免费
大腕神探,主演:张龙,6.3,2016,免费
驱魔保安2美人棋,主演:周敬峰赵煜,7.3,2016,免费
香椿,主演:冯雪秋枫,6.7,2016,免费
异能者之撒旦之眼,主演:高骏杨俊婷,7.0,2016,免费
执念之心,主演:林龙,6.8,2016,免费
那年·同学之不作不死不青春,主演:何美璇张伟,7.2,2016,免费
艳战风云,主演:闫鹿杨王多多,6.6,2016,免费
电车少女,主演:黄彦浩明,7.3,2016,免费
不作死不会死,主演:姜天阳杨爽,6.4,2016,免费
恋爱操控师,主演:徐栎坤王婉晨,6.6,2016,免费
辣条侦探,主演:颜敬杰漆子美,6.7,2016,免费
光明的二儿子,主演:孤星雪,7.0,2016,免费
末世恐惧症,主演:西葫芦吴逸迦,6.8,2016,免费
男神有烦恼,主演:徐扬徐小琴,7.1,2016,免费
借脸,演员为空,7.4,2016,免费
完美谋杀,主演:刘永明刘佳,6.7,2016,免费
辣条侦探,主演:颜敬杰漆子美,6.7,2016,免费
光明的二儿子,主演:孤星雪,7.0,2016,免费
末世恐惧症,主演:西葫芦吴逸迦,6.8,2016,免费
男神有烦恼,主演:徐扬徐小琴,7.1,2016,免费
借脸,演员为空,7.4,2016,免费
我的世界,主演:伍明锋罗冰,6.2,2016,免费
完美谋杀,主演:刘永明刘佳,6.7,2016,免费
花招,主演:涂圣成,6.5,2016,免费
捉奸队,主演:李萌萌,6.8,2016,免费
来自星星的女朋友,主演:秦汉擂陈玥丞,7.0,2016,免费
杀死钟馗,主演:范家其张璐瑶,6.7,2016,免费
镜仙,主演:刘冉冉马邵楠张冰倩,6.9,2016,免费
电拘惊魂,主演:苗韵桐景松涛,6.7,2016,免费
你好，2016,主演:黄烜韬,6.7,2016,免费
我想静静,主演:夏望李嘉雯,7.1,2016,免费
魔胎2016,主演:李健仁,6.0,2016,免费
山炮办事,主演:李龙代露娃,6.9,2016,免费
一夜未眠,主演:张刚邵芸,7.2,2016,免费
寻蛊,主演:张逊蓝娅,6.5,2016,免费
致命因素,主演:孙云涛常小豹,6.4,2016,免费
天下无盗,主演:王彪高玉林,5.8,2016,免费
鬼变,主演:郑旭东谢紫彬,6.9,2016,免费
卢瑟很嚣张,主演:张玉轩顾权,7.3,2016,免费
戏凤威龙,主演:孟瑞陈星池,7.1,2016,免费
惊魂夜,主演:胡乃青王梓,6.3,2016,免费
老道出山,主演:赵邦树彭京粉,6.5,2016,免费
青年F4,主演:王亮于天奇,7.3,2016,免费
我的黑道女友,主演:张智豪刘莉敏,7.1,2016,免费
圈子之德州风云,主演:张哲浩方芳,7.0,2016,免费
贼大胆儿,主演:聂毛刘骥,7.8,2016,免费
始料未及,主演:周甜甜黄立君,6.7,2016,免费
黑手,主演:廖娟吴波,6.9,2016,免费
校园鬼咖,主演:陈佳兴袁梦琦,6.6,2016,免费
泡王2,主演:方子健宋文佳,6.9,2016,免费
爱的十个约定,主演:田理叶思浵,7.0,2016,免费
绿宝石大劫案,主演:梁作诗王清宁,7.5,2016,免费
欲望迷宫,主演:奚志磊韩腾飞,6.0,2016,免费
租房惊魂之血墙,主演:王松涛,6.4,2016,免费
王贵与李香香,主演:任潇楠张琳然,7.4,2016,免费
青春迷城,主演:吴娜侯俊光,7.0,2016,免费
狐妖之美人狐,主演:牛犇涂世旻,6.9,2016,免费
家里来个俏女仆,主演:安志江安东野,6.9,2016,免费
少年圆瑛,主演:常晋高世祥,6.6,2016,免费
难兄烂弟,主演:李进彭波,6.0,2016,免费
盗爱空间之私人电影,主演:兰昊宇史向新,6.3,2016,免费
妻子的日记,主演:刘婠陈金州,6.2,2016,免费
光棍危机,主演:李超飞,6.3,2016,免费
恋上前妻,主演:刘苗苗,6.8,2016,免费
灵魂速递,主演:文渝淇文汐,7.1,2016,免费
时光,主演:蒋薇华,6.3,2016,免费
降魔家族之咒灵日记,主演:李感温心,6.6,2016,免费
还钱,主演:古享林王新中,7.3,2016,免费
找个僵尸谈恋爱,主演:毛泽少季东然,7.2,2016,免费
阿B特工,主演:韦海珊乐子龙,6.5,2016,免费
十国英雄联盟,主演:刘小春沈昌龙,5.9,2016,免费
再喊一声爹娘,主演:谢源赵毅维,7.9,2016,免费
异能者,主演:洪乐轩李映虹,7.4,2016,免费
梦次方,主演:杨凯茗马佳冶,7.6,2016,免费
我的校花妹妹3,主演:王博张娜,7.3,2016,免费
龙关村之异变,主演:孙渤洋王路路,7.1,2016,免费
暗道,主演:张家荣吴天戈,7.2,2016,免费
超能太监2黄金右手,主演:彭禺厶朱佳希,7.2,2016,免费
午夜纹身师,主演:查坤汝刘景伦,7.0,2016,免费
赌圣2016,主演:吴丹,6.5,2016,免费
预见未来的钟,主演:赫雷温心,7.0,2016,免费
激情时速,主演:钟锐王雅楠,7.0,2016,免费
阿飞的风流往事,主演:杨浩童一慧,7.1,2016,免费
难言之欲,主演:户国防,7.6,2016,免费
唯有时光不可辜负,主演:姚凯辰周永金张婷,6.9,2016,免费
丐帮传奇,主演:阮晓伟曾少凯,6.3,2016,免费
血嫁衣,主演:刘嘉文王红,6.6,2016,免费
雪狼拳王,主演:曹旭李雨轩,7.1,2016,免费
猛尸镇,主演:张艺源刘凌薇,5.5,2016,免费
农村合伙人,主演:武裔风付宇龙,7.3,2016,免费
主要看气质,主演:DemenWu汪洋,5.8,2016,免费
命运系统,主演:王曦仪孙霆,7.5,2016,免费
玩命敢死队,主演:潘润康孙烨,7.2,2016,免费
无主之地2016,主演:陈韦然迟漠寒,7.4,2016,免费
嫌疑人z,主演:闫鹏张小溪,7.0,2016,免费
滚蛋吧！情人,主演:彭波刘丹,6.8,2016,免费
魔窟之一夜惊情,主演:王萌赵煜,6.4,2016,免费
色囧之阴差阳错,主演:于蕙侨刘衍辰,7.0,2016,免费
恐怖秘籍,主演:余泽海,6.6,2016,免费
那些年唐伯虎追的女票2,主演:赵明莉王晓庆,6.4,2016,免费
铁臂侠,主演:颜敬杰金东黎,7.0,2016,免费
雀圣之脱线女神,主演:张智豪翟圆圆,6.9,2016,免费
无人村,主演:顾甜甜何彩满,6.7,2016,免费
灵探,主演:原维崔斌,7.2,2016,免费
玩命绑架,主演:乔晟一白亮,6.6,2016,免费
乱码英雄,主演:李沂恒袁陈丽,6.2,2016,免费
僵尸少女,主演:张宇张子午,7.0,2016,免费
逆爱2015,主演:李天翔王姬,7.5,2016,免费
男神,主演:唐博刘少杰,7.3,2016,免费
大哥别杀我之黑吃黑,主演:欧宇宁,6.9,2016,免费
恶灵家书,主演:廖望谢文迪,6.4,2016,免费
黑暗侵喜,主演:张杨陆韵煊,6.0,2016,免费
痞子律师,主演:刘頔,7.6,2016,免费
玄天战纪,主演:李文晓萝莉娜,6.5,2016,免费
女主与狗,主演:郎鹏赵菲,7.3,2016,免费
微信幽诡,主演:张扬张章,7.2,2016,免费
生猛海鲜,主演:何为顾权,7.3,2016,免费
疯狂的少妇,主演:罗梓丹,6.3,2016,免费
疯狂夺爱之搏击少年,主演:易扬何雅晰,6.9,2016,免费
左耳神探之诡来电,主演:郭晓峰李诺,7.3,2016,免费
欲望房间,主演:史恩旗,6.9,2016,免费
玉狐军团,主演:陈岚朱永媛,6.3,2016,免费
我的黑丝女友,主演:芦伟夏仪斌,6.2,2016,免费
悬异录之无限回廊,主演:杨宵顾玥,6.6,2016,免费
辣妹魅影,主演:张词刘畅,7.5,2016,免费
李白好忙,主演:陈国良杨晨,7.3,2016,免费
出租房,主演:朱永媛李昊天,6.4,2016,免费
偷窥狂魔,主演:唐博彭禺厶,7.4,2016,免费
青春出轨,主演:段斌周娜,6.2,2016,免费
谋皮,主演:陈利赵嘉奇,6.6,2016,免费
我们恋爱吧,主演:王全有单如,7.0,2016,免费
追梦狂想曲,主演:王洪祥周浩东,6.5,2016,免费
玩命追逐,主演:蔻钟吁刘超,6.9,2016,免费
荒野谋杀,主演:龙杨杨王珏,6.1,2016,免费
柏拉图之恋,主演:张红蕾,6.6,2016,免费
小矮人捉鬼记,主演:刘永奇,7.1,2016,免费
迷失客栈,主演:谢依霖林思海耿博文,6.4,2016,免费
恶之花,主演:李宁彭静,6.9,2016,免费
魔窟丽影,主演:于跃刘依恩,6.9,2016,免费
追梦星仔,主演:张磊季友荣何晨光,6.6,2016,免费
怨蝶,主演:吕艳蓓俞杰奇,7.1,2016,免费
嫦娥归来,主演:郭源元欧德心,6.5,2016,免费
幻相,主演:苏星侨马牧萱,7.3,2016,免费
鬼局之茅山社,主演:石晟张仟,6.8,2016,免费
疯狂的戒指,主演:王沫洋邵可人,6.9,2016,免费
西游外传之大圣娶亲,主演:单国栋,5.3,2016,免费
我在代驾的日子,主演:张大雷刘熙周昭龙,6.2,2016,免费
西游乱入三国下集,主演:萧赫彭德松,5.6,2016,免费
那些年唐伯虎追的女票1,主演:赵明莉黄子耀,6.2,2016,免费
青春的旅途,主演:何乙轩李宗雷,6.1,2016,免费
股神2：绝处逢生,主演:王梓楠秦楚明,7.8,2016,免费
监灵神探,主演:韦至吴晴,6.9,2016,免费
惊魂摆渡之蛊怨,主演:彭京粉徐佳汇,7.3,2016,免费
阴阳先生之末代天师,主演:钱小豪楼南光,7.6,2016,免费
美人劫,主演:翟圆圆杜阳,7.1,2016,免费
邕江之恋,主演:傅天骄郭金蓥,6.1,2016,免费
赌神驴山炮,主演:井元林贾相檀,7.1,2016,免费
入室者,主演:刘鸿沈凯,6.6,2016,免费
拳赎,主演:王浩宇沈文俊,7.0,2016,免费
幸存者游戏,主演:何籽乐,7.4,2016,免费
转世帝王,主演:袁钰植翟圆圆,6.5,2016,免费
灵骑尉,主演:陈国梁,7.0,2016,免费
友情岁月2016,主演:吴志雄黄汉钦,7.1,2016,免费
末世西游之二郎神传奇,主演:付仲禹李阳张嘉琦,6.6,2016,免费
御姐拳皇,主演:徐冬梅晋松,6.7,2016,免费
我的青春遇见妖,主演:张函峰,6.8,2016,免费
友情岁月2016,主演:吴志雄黄汉钦,7.1,2016,免费
末世西游之二郎神传奇,主演:付仲禹李阳张嘉琦,6.6,2016,免费
御姐拳皇,主演:徐冬梅晋松,6.7,2016,免费
我的青春遇见妖,主演:张函峰,6.8,2016,免费
